10.228.80.40 qs1-nvrsk-verbovaya21-p2 Вербовая, д. 21
10.228.89.229 sd-nvrsk-vidova220-p3 Видова, д. 220
10.228.89.237 sd-nvrsk-kozlova72-p1 Козлова, д. 72
10.228.89.238 sd-nvrsk-kozlova72-p2 Козлова, д. 72
10.228.89.239 sd-nvrsk-kozlova72-p3 Козлова, д. 72
10.228.89.245 sd-nvrsk-kozlova72-p4 Козлова, д. 72
10.228.89.143 sd1-nvrsk-anapskoe41g-p3 Анапское, д. 41/к.Г
10.228.89.137 sd1-nvrsk-lenina99-p5 Ленина, д. 99
10.228.89.138 or-nvrsk-kutuzovskaya115 Кутузовская, д. 115
10.228.89.110 or-nvrsk-ujnaya10a Южная, д. 10/к.А
10.228.89.117 sd-nvrsk-lenina77-p2 Ленина, д. 77
10.228.89.101 sd-nvrsk-michurin2-p3 Мичуринский, д. 2
10.228.94.68 or-nvrsk-tolstogo11-p3 Толстого, д. 11
10.228.94.61 sd-nvrsk-anapskoe52-p2 Анапское, д. 52
10.228.94.64 or-nvrsk-desant59-p2 Героев Десантников, д. 59
10.228.94.57 sd-nvrsk-schorsa3-p1 Щорса, д. 3
10.228.94.58 sd-nvrsk-kunikova62-p2 Куникова, д. 62
10.228.94.70 sd-nvrsk-molodezh22-p2 Молодежная, д. 22
10.228.94.69 or-nvrsk-engels78-p2 Энгельса, д. 78
10.228.94.63 sd-nvrsk-dzerjinskogo216-p1 Дзержинского, д. 216
10.228.94.60 sd-nvrsk-anapskoe62-p5 Анапское, д. 62
10.228.94.145 sd-nvrsk-lenina22-p2 Ленина, д. 22
10.228.94.160 sd-nvrsk-vidova167-p9 Видова, д. 167
10.228.94.72 sd-nvrsk-volgogr14-p2 Волгоградская, д. 14
10.228.94.74 sd-nvrsk-desant65-1-p3 Героев Десантников, д. 65/к./1
10.228.94.75 sd-nvrsk-karamzina6-p1 Карамзина, д. 6
10.228.94.66 sd-nvrsk-anapskoe41i-p2 Анапское, д. 41/к.И
10.228.94.65 sd-nvrsk-rubaho12-p2 СнайРубахо, д. 12
10.228.94.77 sd-nvrsk-vidova160-p2 Видова, д. 160
10.228.94.79 sd-nvrsk-karamzina45 Карамзина, д. 45
10.228.94.80 sd-nvrsk-verbovaya3-p1 Вербовая, д. 3
10.228.94.71 sd-nvrsk-vidova177-p1 Видова, д. 177
10.228.94.81 sd-nvrsk-rubaho16 СнайРубахо, д. 16
10.228.94.87 sd-nvrsk-dzerjinskogo154 Дзержинского, д. 154
10.228.94.89 sd-nvrsk-desantnikov17 Героев Десантников, д. 17
10.228.94.93 or-nvrsk-dzerjinskogo221 Дзержинского, д. 221
10.228.94.94 or-nvrsk-dzerjinskogo231-p1.krd Дзержинского, д. 231
10.228.94.95 or-nvrsk-dzerjinskogo231-p2 Дзержинского, д. 231
10.228.94.91 or-nvrsk-dzerjinskogo221a-p1 Дзержинского, д. 221А
10.228.94.92 or-nvrsk-dzerjinskogo221a-p2 Дзержинского, д. 221А
10.228.94.96 or-nvrsk-dzerjinskogo217a Дзержинского, д. 217/к.А
10.228.94.99 or-nvrsk-suvorov77-p1 Суворовская, д. 77
10.228.94.100 or-nvrsk-suvorov77-p2 Суворовская, д. 77
10.228.94.101 or-nvrsk-suvorov77-p3 Суворовская, д. 77
10.228.94.102 or-nvrsk-suvorov77-p4 Суворовская, д. 77
10.228.94.98 or-nvrsk-suvorov79-p1 Суворовская, д. 79
10.228.94.97 or-nvrsk-suvorov79-p2 Суворовская, д. 79
10.228.94.103 or-nvrsk-suvorov79-p3 Суворовская, д. 79
10.228.94.104 or-nvrsk-suvorov79-p4 Суворовская, д. 79
10.228.94.85 sd-nvrsk-gluhova6-p8 Глухова, д. 6
10.228.94.84 sd1-nvrsk-anapskoe41j-p5 Анапское, д. 41/к.Ж
10.228.94.83 sd-nvrsk-lenina99-p3 Ленина, д. 99
10.228.94.82 sd-nvrsk-lenina103-p1 Ленина, д. 103
10.228.94.88 sd1-nvrsk-kunikova62a Куникова, д. 62/к.А
10.228.94.126 or-nvrsk-chernjahov21-p1 Черняховского, д. 21
10.228.94.125 or-nvrsk-chernjahov19-p1 Черняховского, д. 19
10.228.94.121 or-nvrsk-vidova151-p2 Видова, д. 151
10.228.94.122 or-nvrsk-vidova151-p3 Видова, д. 151
10.228.94.123 or-nvrsk-vidova151-p4 Видова, д. 151
10.228.94.111 sd-nvrsk-kunikova58-p2 Куникова, д. 58
10.228.94.107 sd-nvrsk-anapskoe41g-p1 Анапское, д. 41/к.Г
10.228.94.127 or-nvrsk-ahedzhaka6-p1 Мурата Ахеджака, д. 6
10.228.94.128 or-nvrsk-ahedzhaka6-p2 Мурата Ахеджака, д. 6
10.228.94.129 or-nvrsk-ahedzhaka6-p3 Мурата Ахеджака, д. 6
10.228.94.106 sd-nvrsk-lenina103-p3 Ленина, д. 103
10.228.94.124 or-nvrsk-ujnaya29-p1 Южная, д. 29
10.228.94.118 sd-nvrsk-desant85-p2 Героев Десантников, д. 85
10.228.94.143 sd-nvrsk-kunikova36-p6 Куникова, д. 36
10.228.94.142 or-nvrsk-anapskoe41j-p1 Анапское, д. 41/к.Ж
10.228.94.144 sd-nvrsk-anapskoe41e-p4 Анапское, д. 41/к.Е
10.228.94.146 sd-nvrsk-lenina103-p4 Ленина, д. 103
10.228.94.150 or-nvrsk-anapskoe39v-p1 Анапское, д. 39/к.В
10.228.94.151 or-nvrsk-anapskoe39v-p2 Анапское, д. 39/к.В
10.228.94.153 or-nvrsk-anapskoe39v-p3 Анапское, д. 39/к.В
10.228.94.152 or-nvrsk-anapskoe39v-p4 Анапское, д. 39/к.В
10.228.94.154 or-nvrsk-anapskoe39v-p5 Анапское, д. 39/к.В
10.228.94.148 sd-nvrsk-nabereg69-p1 Серебрякова, д. 69
10.228.94.149 sd-nvrsk-anapskoe41j-p3 Анапское, д. 41/к.Ж
10.228.94.156 sd-nvrsk-desant75 Героев Десантников, д. 75
10.228.94.200 sd-nvrsk-karamzina49 Карамзина, д. 49/14
10.228.94.172 or-nvrsk-vidova121-p3 Видова, д. 121
10.228.94.167 or-nvrsk-kunikova42-p5 Куникова, д. 42
10.228.94.201 or-nvrsk-ujnaya27-p1 Южная, д. 27
10.228.94.202 or-nvrsk-ujnaya27-p2 Южная, д. 27
10.228.94.203 or-nvrsk-ujnaya27-p3 Южная, д. 27
10.228.94.204 or-nvrsk-ujnaya27-p4 Южная, д. 27
10.228.94.205 or-nvrsk-ujnaya27-p5 Южная, д. 27
10.228.94.147 sd-nvrsk-anapskoe41j-p4 Анапское, д. 41/к.Ж
10.228.94.228 or-nvrsk-kunikova60-p1 Куникова, д. 60
10.228.94.165 or-nvrsk-nabereg41a-p2 Серебрякова, д. 41/к.А
10.228.94.231 or-nvrsk-nabereg5-p2 Серебрякова, д. 5
10.228.94.229 or-nvrsk-lenina15-p3 Ленина, д. 15
10.228.94.232 or-nvrsk-anapskoe41l-p1 Анапское, д. 41/к.Л
10.228.94.234 or1-nvrsk-kunikova20a Куникова, д. 20А
10.228.94.233 or2-nvrsk-kunikova20a Куникова, д. 20А
10.228.94.235 or-nvrsk-dzerjinskogo213a Дзержинского, д. 213А
10.228.94.236 or1-nvrsk-lenina52-p1 Ленина, д. 52
10.228.94.237 or2-nvrsk-lenina52-p1 Ленина, д. 52
10.228.94.238 or1-nvrsk-lenina52-p2 Ленина, д. 52
10.228.94.239 or2-nvrsk-lenina52-p2 Ленина, д. 52
10.228.94.242 or1-nvrsk-lenina52-p4 Ленина, д. 52
10.228.94.243 or2-nvrsk-lenina52-p4 Ленина, д. 52
10.228.94.240 or1-nvrsk-lenina52-p3 Ленина, д. 52
10.228.94.241 or2-nvrsk-lenina52-p3 Ленина, д. 52
10.228.94.244 or-nvrsk-suvorov71-p1 Суворовская, д. 71
10.228.94.245 or-nvrsk-suvorov71-p2 Суворовская, д. 71
10.228.94.246 or-nvrsk-suvorov71-p3 Суворовская, д. 71
10.228.94.248 or-nvrsk-shmidta38 Лейтенанта Шмидта, д. 38
10.228.94.247 or-nvrsk-engels79 Энгельса, д. 79
10.228.89.7 or-nvrsk-dzerjinskogo224-p3 Дзержинского, д. 224
10.228.89.155 or1-nvrsk-anapskoe41i-p1 Анапское, д. 41/к.И
10.228.94.90 sd-nvrsk-dzerjinskogo156 Дзержинского, д. 156
10.228.94.169 or-nvrsk-skoblikova3-p2 Скобликова, д. 3
10.228.94.175 or-nvrsk-dzerjinskogo164-p2 Дзержинского, д. 164
10.228.94.249 or-nvrsk-nabereg67-p2 Серебрякова, д. 67
10.228.94.171 or-nvrsk-nabereg51-p2 Серебрякова, д. 51
10.228.89.175 or-nvrsk-malozem15-p4 Малоземельская, д. 15
10.228.89.254 or-nvrsk-sovetov18 Советов, д. 18
10.228.89.113 or-nvrsk-vidova121a-1 Видова, д. 121А/к.1
10.228.89.123 or-nvrsk-vidova121a-2 Видова, д. 121А/к.2
10.228.89.214 or-nvrsk-dzer218-p2 Дзержинского, д. 218
10.228.89.135 or-nvrsk-vidova79-p2 Видова, д. 79
10.228.89.171 or-nvrsk-serova17-p1 Серова, д. 17
10.228.89.172 or-nvrsk-serova17-p2 Серова, д. 17
10.228.89.207 or-nvrsk-dzerjinskogo217-p2 Дзержинского, д. 217
